note_id,tweet_id,note_score,delta_seconds
1356279053012111363,1356226387842117632,0.010078311,12557
1598497638407716865,1598424091463131411,0.2268188,17535
1544020856355098624,1543414128345219072,0.13134812,144655
1619509006266949634,1619498062497587200,0.13395557,2609
1541733654392709121,1541086732199813123,0.062253233,154238
1524607652659142664,1524546085590646786,-0.0614518,14678
1546136937471377410,1545817880360587264,0.18141629,76069
1553941429151465472,1553783607197671426,-0.18492267,37628
1556411218117763083,1556367137572257793,0.119591504,10509
1580553404585164801,1580283112864370689,0.026569517,64442
1430907106161356802,1430709986695553025,0.17961442,46997
1543625992408690688,1540743948850712577,0.16892369,687133
1354939200513187848,1353416445296668673,0.059162658,363053
1554564217805701122,1554201170641670144,-0.024624296,86557
1361924129960550402,1361868846353809409,0.116144374,13181
1622046318561529856,1622003917759340545,0.21529475,10109
1622322844385398785,1622257898825945089,0.26883414,15485
1403709566576168964,1403699274584526848,0.12946703,2453
1463221451625054215,1461765234222194689,0.21560898,347190
1563386043013148673,1562960527889801221,0.16383786,101451
1607181733924945921,1606731089141178369,0.3626516,107443
1610327794612932608,1610320316185690120,0.30558944,1783
1610471877306204160,1610320316185690120,0.3225595,36135
1616902205440671746,1616893877327171584,0.33214098,1986
1616957276559900673,1616907850936352768,0.52795196,11784
1617244404296589312,1617231923902021632,0.48481256,2975
1527563134579392517,1527340375857254416,0.32053825,53110
1533188755330371585,1522053940837187584,0.25880024,2654747
1593644796610220035,1593299565024788486,0.48090306,82309
1594178699049725952,1594144303940620289,0.3546194,8200
1595289422538358785,1595252127269519362,0.19690298,8892
1515041541735305224,1515013828995543041,0.39825594,6607
1515352845767172096,1515013828995543041,-0.17233115,80827
1438953894835523589,1438951501607706635,0.120863,570
1607993050466238465,1607528727667408901,-0.041983724,110703
1375227566718513153,1375218501380620289,0.1782142,2162
1375229567896461313,1375218501380620289,0.19775729,2639
1456741717995147268,1456739944215584773,-0.15859662,423
1460698348118110208,1456739944215584773,-0.13810393,943757
1617424728448180224,1617229780796981249,-0.01114044,46479
1617283057131876352,1617229780796981249,0.4798184,12702
1599575700167589888,1599507014534967296,-0.17365623,16376
1622763037638725634,1622610253442342915,0.1383672,36427
1623186286314921985,1623155537440382976,0.24418229,7331
1513735264925069312,1512836940441260048,0.059428416,214177
1595728578901155842,1595521420875902976,-0.0028184648,49391
1596655931068121090,1596616537825488896,0.009914292,9393
1549944385361522688,1549029275734605829,0.06447799,218179
1445892202295595012,1445888381498527747,0.13970219,911
1445907622205419528,1445888381498527747,0.15735376,4587
1590971765525716992,1590853430767149057,0.057036355,28213
1592394417746452480,1592267105940176896,0.27016363,30354
1617282729539768321,1617279544473358336,0.25009903,760
1583578249157758976,1583470991002374144,0.023655096,25572
1583476417718796289,1583470991002374144,0.124877505,1294
1573379829860376576,1573318122899111936,0.1569336,14713
1587915436607393792,1587474554338922498,-0.031741016,105114
1587655212080283648,1587474554338922498,-0.012357907,43072
1590566516856086531,1590334830637887489,0.35346618,55238
1590560860048687106,1590334830637887489,0.5265034,53889
1592856134125223938,1592703843313270785,0.29663184,36309
1592710281838280704,1592703843313270785,0.3976964,1535
1421541997941297152,1421243350347362308,0.09818411,71203
1614653865781268481,1614289182951903232,0.2070057,86948
1614590082249359360,1614289182951903232,0.33476195,71740
1617315571380494337,1615890179486515201,0.24857236,339840
1622769589879799809,1622747949695631360,-0.16047628,5159
1615808942096977923,1615564686417891328,0.027834706,58235
1615816400735719424,1615564686417891328,0.16684942,60014
1615862065268137984,1615774681474154498,0.3433712,20834
1618089674169360384,1615774681474154498,0.089539595,551937
1617180430695817216,1616948877092855808,0.19745538,55207
1474546088149409792,1474541364217991171,0.10721438,1126
1357165699190300677,1357121082927513620,-0.08622335,10638
1471583643432734721,1471108582628282380,0.16146295,113263
1379337853633630213,1377651627621027844,0.09578728,402027
1542946529912033285,1542692123564077057,0.28441057,60655
1601611834968113155,1601581811007918083,0.075157024,7158
1603049669613047808,1602677418132738048,0.26792935,88752
1602799176009515014,1602677418132738048,0.046555787,29029
1604350251640528896,1604157473870401537,-0.030782025,45962
1604247680917577728,1604157473870401537,0.45142692,21507
1580701374454513664,1580470534051352577,0.008361567,55037
1612196107110748161,1611821490353147905,0.12381854,89315
1613341682313093121,1613289620967665664,0.14910252,12413
1613379362166042625,1612614960529514498,0.12568076,182247
1613554410327801859,1613292708654903297,0.25908253,62395
1613647196850909184,1613638632182620169,0.04426557,2042
1614030403014365185,1613635947702194192,-0.25350925,94045
1457093452324294658,1457058047885393920,-0.058776107,8441
1589291096689020931,1588991131513417728,-0.12975189,71517
1545954534576427008,1545861825929117702,-0.1121345,22104
1587980375191883776,1587947527910866945,-0.08275236,7832
1588666884685434881,1588642294466584576,0.18601327,5862
1416755031563440133,1416609753338351616,0.025099427,34637
1580645167538659328,1580545246307692547,0.4536514,23823
1355129614553722883,1354987319934267394,0.12948811,33925
1620939090966319106,1620936869994455042,0.22421017,529
1620942177076482048,1620936869994455042,0.5683482,1265
1620942510284578817,1620936869994455042,0.48868793,1344
1588001729894924288,1587853401014034435,-0.17004657,35364
1590474777684111361,1590368263850323969,0.04759655,25395
1521380269609127937,1521328421166477317,0.16354495,12361
1521638501820817408,1521328421166477317,0.34784117,73929
1616683570260766721,1616652601612996608,0.13754398,7384
1598414542236659712,1598190700163903489,0.12736948,53368
1463299480284012546,1463271750209261574,-0.04982082,6611
1362180490535526401,1360278680669483015,0.2474218,453427
1601581055848456193,1600577135030190099,0.088085875,239354
1552641990575198209,1552635254090891264,-0.09464618,1606
1588603377595731968,1588359669843513344,0.20931877,58104
1588695669014921217,1588359669843513344,0.1884803,80108
1525950296391827456,1525625985214820354,0.10658965,77322
1411782530626461697,1411756162282819594,0.0059427866,6287
1411792570619990018,1411756162282819594,0.036261484,8681
1590831380723900416,1590819085260038158,0.1306777,2932
1590821873390166019,1590819085260038158,0.27100295,665
1464485099110481921,1464216006256173074,0.12536311,64157
1464389421613174795,1464216006256173074,0.1993627,41345
1586639354000187392,1586557314600837120,0.16514349,19559
1586659115857809408,1586518219875299328,0.27537456,33592
1586783475562168321,1586518219875299328,0.26507828,63242
1587584772120920071,1587574958535892992,0.27053252,2340
1587585206151778304,1587561305858183169,0.18736947,5698
1587587002018447364,1587574948910010371,0.3385273,2873
1600972703321788416,1600887407154319369,0.16045137,20336
1472639283777482757,1472567343733686274,-0.020342855,17152
1472598900754292742,1472567343733686274,0.2383772,7524
1584737898859057154,1584592287321165824,0.20456463,34716
1355389699360256000,1355386262044233730,-0.1131001,819
1412438497248612353,1412392874789027847,-0.10230052,10878
1573325026488614912,1572798130868854784,0.17296576,125621
1409760576344002581,1409615679087538177,0.2983553,34547
1440003892952064000,1439799906449907714,0.18990283,48634
1481055339080560648,1480632763246120968,0.30542085,100750
1497378818021109763,1497266229328891911,-0.05676238,26843
1557321044775649280,1557196096023183361,0.19613284,29790
1557371045484568577,1557196096023183361,0.19655317,41711
1561828045190705153,1561765265112985603,0.22224529,14968
1579950608442077186,1579875826883235840,0.29844168,17829
1613121310867001345,1612905832047607808,0.17180744,51374
1615115944287690752,1615032506415185932,0.22758022,19893
1624501044880326660,1624482595483402242,0.33891013,4399
1378517621339918337,1378456202749734912,0.19373311,14644
1576639770708643840,1576587075452739585,0.20745862,12563
1600519638542073858,1600486488768225282,-0.18705273,7903
1600612227538722819,1600486488768225282,0.38385588,29978
1616943830401536007,1616435512910270465,0.23042595,121193
1355330271713894405,1355213234496823303,0.04687141,27904
1441540317698797569,1441525018396016654,-0.1676543,3647
1441540989425012737,1441504688726151185,0.14466642,8655
1436778918627975176,1436691948769796097,0.017636701,20735
1522689893775773696,1522565429725736962,0.28744724,29674
1529259431648559105,1529207669197746176,0.3756197,12341
1552891403172139009,1552656170631843840,0.2834514,56084
1475885205307072513,1475598328255627265,0.032313127,68397
1601975535302852610,1601633854108078080,0.47117907,81463
1601710983600283648,1601633854108078080,0.31569788,18389
1602001886466506753,1601633854108078080,0.45139623,87746
1499410725613314048,1498658220545658881,0.026962852,179411
1591111353581928449,1590699615208472577,0.40364748,98166
1384971372816855040,1384968180246925314,0.16524099,761
1524161762060238848,1524159678468472832,0.15248929,497
1520213249689542657,1520108070151536641,-0.0666753,25077
1520121943898435586,1520108070151536641,0.36190397,3308
1557019043797913601,1556831532735729664,-0.08763771,44706
1557012106830290949,1556831532735729664,0.042866036,43052
1623483039807594496,1623435671292739586,-0.21057549,11294
1387893757081788417,1387596095979667463,-0.020193059,70968
1607100133203664897,1606696232495484928,0.33003813,96297
1549546859756150785,1549514209708298241,0.19929723,7785
1527041440131457024,1524474916535513095,0.2777062,611907
1529371404650659840,1529231584217468928,0.017905412,33335
1438610498203881472,1438608517892558851,0.09218099,472
1460627131311038471,1460622187023540227,0.15288997,1178
1463229673387827208,1463228107024969728,0.17378269,374
1471491038854455299,1471488977299513346,0.1390114,492
1530000351935406082,1529708355672977409,0.334636,69617
1537268292418605057,1536737444804034561,0.12650597,126564
1562000487162908675,1561706304997031938,0.22068213,70139
1574658703218774016,1574142449940848641,0.20582245,123085
1582506281268432897,1582027993836552192,0.20364673,114032
1582194997205401601,1582027993836552192,0.19080399,39816
1594884431181119488,1594773242626965505,0.48989645,26509
1410296792307150855,1410290622116679680,0.09965225,1471
1430303739450101762,1429875372422799360,-0.09048984,102130
1429954907717656578,1429875372422799360,0.3928348,18962
1590068611481309190,1590012140735594497,-0.028823167,13463
1616624597213872129,1616092979587944448,0.17168738,126748
1554816879184822273,1554467472400683009,0.31255564,83305
1625469173802442752,1624420562566094849,0.05429435,250008
1593821280460996608,1593673339826212864,-0.12959738,35272
1559573404692398082,1559566421922914304,0.22824438,1665
1592758986692075520,1592632104680316931,0.4479901,30251
1540828593386934273,1540482893453168648,-0.0980478,82421
1609778825411313670,1609679360218353671,0.28406963,23714
1609824826050347008,1550596508113932289,0.40124017,14121132
1609713515828330506,1550596508113932289,0.47268635,14094593
1527698688604258304,1527393972372402178,0.06285686,72650
1542718827519254528,1541378412815720449,0.57843965,319580
1543116091811037184,1541378531531407360,0.15311067,414266
1543801223492603905,1522587479169196032,0.44409233,5057751
1543802640257236992,1534868978836938757,0.36815766,2129951
1618717666155405325,1618687960530165762,0.3025238,7082
1618699689322225681,1618687960530165762,0.3890464,2796
1435308177243848704,1434910880286793739,0.24180268,94723
1586098502957821952,1586007997792362497,0.29509124,21579
1601420419437064194,1601330243314552834,0.20442936,21500
1601446668804972545,1601394586387361794,0.11923795,12417
1601980666895560711,1601963653988864006,0.25923002,4057
1607861676011028481,1607776240634822661,0.10597059,20369
1609617661075550208,1609256947152453633,-0.03172997,86001
1613558233884692480,1613347530527412227,0.25514728,50236
1613748979342217216,1613347530527412227,0.34852713,95713
1356651486583934977,1356355157014016000,0.21022771,70651
1561045735835148288,1560741741996941312,0.3620415,72477
1561005800000208904,1560741741996941312,0.3098539,62956
1499060719723057152,1498697538085568514,0.0027956213,86589
1541246561652539392,1541156971365236738,-0.1591951,21360
1527335233506652160,1527315290132185088,-0.15282345,4755
1529466570027720706,1529265610865123330,-0.19967233,47913
1529288710612824065,1529265610865123330,0.1040275,5508
1571637527840161793,1570741219235606528,0.39949664,213696
1591105837191266307,1590751284298407936,0.25530517,84532
1377207297064247299,1376684944446095360,-0.06380622,124539
1622997904355999744,1622675141829304337,0.1550144,76952
1542987547667599361,1542911673094356992,0.46029177,18090
1617867032380194817,1617654664798814215,0.18318576,50632
1618146208421216258,1617654664798814215,0.2616095,117193
1617881788562509824,1617601968960114690,0.20004264,66714
1550502654404710400,1550288102526255104,0.06623483,51153
1617408413708713985,1617199890345385986,0.19454898,49716
1617610451654967296,1617199890345385986,0.56249595,97886
1620065417636061185,1619477508075978753,0.39514711,140168
1431669374788808707,1431590124618403844,-0.0029659555,18894
1520817830706438144,1520557712735670273,0.21455519,62017
1522055608714858497,1522001882440515588,0.0644058,12810
1534528947928588288,1534228018276683776,0.019609956,71748
1582471361389367300,1582438718291398656,0.056834042,7783
1525882242689638401,1525834733338361859,0.12003444,11327
1525925003568435200,1525834733338361859,0.03839571,21522
1525986286044991489,1525834733338361859,0.12755175,36133
1593086254362419200,1593054186186637312,0.093094304,7645
1593088859687960576,1592912396082880515,0.31888786,42072
1595645758853693441,1595551469079592966,0.39657217,22481
1611136911309176832,1611050341117886465,0.3575348,20640
1357430077320028160,1357351573245075456,0.04488097,18716
1358538604763619330,1358432615741677569,0.040177304,25270
1390010205929459717,1389967227563163648,0.18900515,10246
1489405620684050435,1489223974911451139,0.03364595,43308
1489682017407152137,1489657219855663110,0.19151133,5912
1505524487101497348,1504645467413655567,0.05822627,209574
1523811696275509254,1523730776180809728,0.09187302,19293
1523735283295956993,1523730776180809728,0.093500406,1074
1548099400018173957,1536781543385055233,-0.008472599,2698387
1557153794907148288,1556993936845115392,0.052257538,38113
1442919563646185472,1442862491751444485,-0.010411529,13607
1536904218711302144,1536881912668639232,0.03848882,5318
1521634355910651904,1521314346802028544,0.19562833,76296
1354842563639971841,1353779838838923265,0.21575202,253373
1624952328036966400,1624479887854645248,0.22807422,112638
1440133025233244162,1440112663191818240,0.0027669421,4855
1452399338144116740,1451625381413412866,-0.04710472,184526
1366920310147088385,1366854237662162949,0.0044182898,15753
1588992575490633728,1588990535733170176,0.15410289,486
1589049706193223682,1588990535733170176,0.048393447,14107
1589004085390344192,1588990535733170176,0.16611509,3230
1607890820241170433,1607885573548830722,-0.043940436,1251
1608941727519318016,1608627308683997184,0.4670065,74964
1593826041734496257,1593035558259167233,0.23179418,188466
1596887261915774978,1596590110761373696,0.24837394,70846
1616306619926872064,1615807739229311002,0.47588816,118943
1622080638902992898,1621851185975017476,0.29014775,54706
1622068962249916418,1621851185975017476,0.47264802,51922
1602719923624607745,1602702007181185028,0.2633683,4272
1602853814343696386,1602702007181185028,-0.12906711,36194
1602851985149018112,1602702007181185028,-0.14287691,35758
1354823722344001536,1354584030528868352,0.2734618,57147
1521753884154380288,1521517866939523073,0.04972789,56271
1477122907713294336,1477075020698591236,0.18687567,11417
1497674227629056002,1497662333715374087,0.17084509,2835
1354863802894970884,1354849916124860419,-0.007346026,3311
1415002908681252871,1414942560708071434,0.037424393,14388
1437234645737910277,1437164672692592644,0.13833754,16683
1461851292683448323,1461848806262296577,0.19467223,593
1461855812163411970,1461790748236525570,-0.0661103,15513
1461856186542743557,1461801633936023562,0.022348845,13006
1461857308988919823,1461772515240558595,-0.085653864,20217
1461940804830720007,1461779202814922754,0.105228096,38529
1462066842747510796,1461775579099901952,0.058755707,69442
1462233193969594370,1461781712275443721,0.15234911,107642
1473535715715825666,1473474325852430344,0.023598906,14637
1512932296868909057,1512538735061131274,0.09987427,93833
1555896825395253250,1555602572777558018,0.19527252,70155
1516061337360560128,1515730616804859918,0.15588038,78850
1557079744989896707,1557013334532276224,0.24268688,15834
1557092416464764928,1557013334532276224,0.47882277,18855
1599789086596005889,1599065203831762944,0.25310928,172587
1543351789784666113,1543321732282519552,0.57589024,7166
1589815747420774400,1587877843777773570,-0.030332675,462033
1548902107952078849,1548807440627650563,0.37632734,22571
1622105704633929732,1621973003943743493,0.08740959,31638
1622106524943323136,1621960872531824641,0.05105974,34726
1622106707395579905,1621962076947111943,0.20797415,34482
1622107298226216961,1621978208613838848,0.05249601,30777
1622108395313438725,1622008602285248513,0.091246806,23793
1623512543539912707,1623379936273637404,0.07650481,31616
1470911435165376518,1470886685911273472,0.21792124,5901
1472347001186570243,1472332439305478158,0.3668576,3472
1499847556674719750,1499829882448060416,-0.0035010988,4213
1403177072017567746,1403164307970531329,0.054028716,3043
1408207346703106049,1408144255143477249,0.03534593,15042
1412915545561878534,1412877373725347840,-0.018700363,9101
1428590203128713218,1428440434955759630,0.35767624,35708
1460494605057552386,1460396832874500105,0.0072387923,23311
1460807325191573507,1460620438946697219,0.34520206,44557
1461806020955541504,1461763189947961349,-0.091951326,10212
1489155418790109185,1488623408598421504,0.17083286,126841
1513665839144194050,1513631746641866753,0.04151232,8129
1513944510790701058,1513607810004701192,-0.092717886,80275
1517225688020881408,1517012681726771200,-0.082603365,50785
1526286046593286144,1526212588157165570,-0.061552223,17514
1532139069760712704,1531966744507604995,-0.009565284,41085
1535138010383015938,1535075263180345346,0.080453165,14960
1569813171380301826,1569696691158384640,-0.08196505,27771
1595126218747424768,1594788371091820544,0.177995,80549
1595480059472531456,1594788371091820544,0.053661253,164911
1617947437355905024,1617945327352352804,0.22028057,503
1569018781946597378,1568551210361176065,0.3476327,111478
1588928992236773376,1588663842279940096,0.30077484,63217
1558215106407804928,1558175231981789184,-0.075566575,9507
1622940547361931265,1622913698061746177,-0.17629352,6401
1606295967707398148,1605917619416141824,0.086672716,90205
1624796731375337472,1624486804727517185,0.13752364,73892
1523679429725151234,1523671514465579008,0.16619375,1887
1450292263033188353,1449002782778875905,0.07648797,307436
1452391197008400385,1451951889990496257,0.18415943,104739
1452694425654734857,1452675977440604169,-0.08564668,4398
1453511427411615758,1453469972118720519,0.3415854,9883
1460441990378799107,1456958860011388929,0.23231883,830443
1463922352069259268,1463624982236319747,0.093650796,70898
1464048203716698114,1463624982236319747,0.22106618,100904
1465905995855577093,1465835330855006210,-0.1534927,16848
1476627625623834624,1476561830025777158,-0.02956979,15687
1486830961677455367,1486792077962739713,0.07286484,9270
1489671967544283136,1488877987181301760,0.16365826,189300
1489989982978719760,1489976719784169476,0.12678058,3162
1494659644349943812,1492684074598731780,0.20345743,471013
1495352044118585346,1492684074598731780,-0.08521082,636094
1494659974353592326,1494480360721330184,0.11476155,42823
1494661106731737089,1493593070922780673,0.14316458,254639
1556677970130915329,1556672336560115714,0.16698308,1343
1556678484897910784,1556634533721669632,0.123501696,10479
1556678798443040769,1556266287373877257,0.10498495,98350
1568104059038466049,1567217278785036288,0.15151611,211425
1568305985529479168,1568263600698974210,0.16292381,10106
1569121948608745472,1568019562075156481,0.21518953,262830
1569125433525899265,1564681661270220800,0.18133791,1059477
1569337960046415872,1569017220700700672,0.08817483,76470
1570924939011579905,1570101977626853382,0.054858904,196209
1573819746662891520,1573691639066816512,0.045362487,30543
1587864108958814209,1586573427728519168,0.19888066,307723
1587864186314293248,1586431650048593921,0.13399611,341543
1587864268413685761,1586832991568936963,0.118948676,245876
1587864395677171717,1586574607871401985,0.11996484,307509
1587864463054553093,1586572704999559168,0.2025791,307979
1587864523989393408,1586717262957854721,0.16356061,273529
1587864974008889345,1586719782920810496,0.22068995,273035
1587865028698390529,1586482919421267969,0.11765119,329520
1588583243929964544,1587948206775738368,-0.083153546,151405
1588874775602028544,1588690798299983873,0.14640693,43864
1588875624386625536,1588687894990159872,-0.041453592,44758
1593044614574923776,1592938999999770624,0.21468878,25181
1593046495552495617,1592708721104154625,0.17948535,80532
1593051345971445760,1592595068179079169,0.11585191,108786
1593051920012304385,1591876495198523392,0.35778463,280243
1593054250891976705,1592489053295116288,0.13801825,134754
1593314012204126208,1593041206640283649,-0.0058717793,65042
1593315237318430722,1592902603675152384,0.27423117,98379
1594453372312199178,1594331779263086592,0.11412364,28990
1594634195367772163,1594331779263086592,0.100275666,72101
1595111724247490560,1586430417724391425,0.068598375,2069785
1598299146829676547,1598019699476160512,0.07328594,66626
1599182259902464002,1598861004611338240,0.16673714,76593
1598885729853218817,1598861004611338240,0.05572917,5895
1599495806532329472,1599110683278200832,0.16741242,91821
1601566048981061632,1601374495302119424,0.14468391,45670
1601648765789577217,1600662050157363200,0.31203103,235251
1601650270487838720,1600590943446507526,0.069391236,252563
1603851843733315584,1603843072915148800,0.12914203,2091
1603852412669681664,1603603758201442304,0.16000009,59283
1619431956864798728,1618732838484070400,-0.0337429,166683
1619782647277912066,1619161692742766593,0.118041664,148047
1620901526003941376,1620546534956994561,0.15337016,84637
1621572978755637248,1621544497388875777,-0.20271611,6791
1621584445433331714,1621544497388875777,0.23570131,9525
1621879494935040000,1621626596581937152,0.118714854,60296
1621881868210655232,1621626596581937152,0.28094506,60862
1622028134701830146,1621507063091458055,0.16823035,124233
1594454992202735617,1594442963484123136,0.5227988,2868
1597323191206150144,1597030586849394688,0.36385486,69763
1597725895271251970,1597718794238951425,0.3772474,1693
1597721709557477377,1597718794238951425,0.06583602,695
1597397148811034624,1597384315603517440,-0.044276465,3060
1616816790146875393,1616175919286075397,0.09293885,152796
1616822271649234944,1616463383804403715,0.19731145,85566
1616836967022354432,1616784210076860422,0.19217177,12578
1445809947569049600,1445752899863076873,0.47827962,13602
1591864035535769602,1591769564622295040,0.19356728,22524
1611869647405744128,1611701798099623937,0.35982123,40018
1501358047121362948,1501219844561281031,0.2217686,32950
1619518604273131521,1619507913848143874,0.05642981,2549
1619699979215314945,1619507913848143874,0.3615738,45792
1569378740370636800,1569322171360501761,0.14094655,13488
1570761837624295425,1570564985918726145,-0.032801133,46934
1570788667156840450,1570564985918726145,0.21819094,53330
1538034078091464704,1537863226335059973,-0.093128346,40735
1537887719237373952,1537863226335059973,0.10439338,5840
1608950787455025152,1608660236805738496,0.44768286,69273
1610489922858749952,1609913150194995200,0.4277483,137513
1610734784375914496,1610630012851331075,0.5144902,24980
1469362027890159618,1469319420451430404,0.003840263,10158
1510755777799151616,1510702349697826824,0.16181047,12738
1560687754568089601,1560457273029320707,0.14904128,54951
1463174789103853580,1463168201056038912,0.3229926,1570
1592291356604616704,1591946358667501568,0.38519016,82254
1598014491551203338,1597323062743293955,0.21409838,164850
1621714615217360896,1621682559749967876,0.45708257,7642
1595426005044416516,1595127159240404993,-0.06580349,71250
1535411349504765953,1535294995648897025,0.017082252,27740
1535532200078233601,1535294995648897025,0.29095462,56553
1539631160573059072,1539296442183041026,0.12212969,79803
1590061506284044290,1589948091503095808,0.16784607,27040
1590080879153528833,1589948091503095808,0.19490163,31659
1590077280889470981,1589948091503095808,0.30600327,30801
1540008952334884866,1539884665892487168,-0.14729431,29632
1594141907856150529,1594130970919464960,-0.18387517,2608
1576933780723482625,1576929284429869056,0.35672274,1072
1445405942279979013,1445127814559240205,0.06219134,66311
1445129793784238091,1445127814559240205,0.25085372,472
1586852263183761409,1586327074712604672,0.22810033,125215
1591478548614750208,1591165898123268096,0.15595235,74541
1623013148616798224,1622946305902256128,0.25854778,15937
1558970886639738886,1558806147137683457,0.25184518,39277
1562531211016544257,1562521498262605824,0.20512179,2315
1527474200440721408,1527284064222433280,0.09711714,45332
1527448474165338117,1527284064222433280,0.16534588,39198
1618309071098068998,1617957443212017664,0.09953055,83834
1621411314663833600,1621202967599644675,0.22140022,49674
1621394090633072640,1621202967599644675,0.078387156,45567
1621664927457869825,1621553523224907778,0.21139018,26561
1623706071511535617,1623683134540726277,0.10947411,5469
1592824844198060032,1592500098671730688,0.31279448,77425
1593120092262473728,1592798454748631040,0.40894136,76684
1593220998484090883,1593162186251472896,0.28740227,14022
1593734227064782848,1593658168189779968,0.1713112,18134
1593737289095446528,1593419816366268418,0.035914075,75691
1593787311044468736,1593419816366268418,0.36821628,87617
1593822987211374594,1593728361024585737,0.35289788,22561
1593957792594989057,1593953881897172992,0.11016884,932
1519222497476063232,1518983481447141378,-0.14966363,56986
1545681453182230529,1545523256995741702,0.13038158,37717
1545685027618529280,1545522636830162945,0.15687488,38717
1448032333207162885,1447939916520992769,0.12744005,22034
1379847252445958145,1379773312482607106,0.08884574,17628
1379862795802583044,1379773312482607106,0.2576118,21334
1379844767048216579,1379773312482607106,0.22893828,17036
1356744443936792579,1356619542051647491,0.032875724,29779
1532699026734317568,1532084168045350912,0.2312199,146593
1458197256180469760,1458195926552653832,0.08609044,317
1460675869710721028,1460655830731214851,0.096868895,4778
1465070997875400721,1465023549337333768,0.33078054,11313
1471534199572254728,1471516974542954500,0.13093685,4107
1471863949121445892,1471835527540264964,0.16855177,6777
1514711858858582016,1514700659131666437,0.036081035,2670
1526050659304460288,1526009978871599105,0.13178337,9699
1536038314041647109,1536032595686858754,0.18031062,1363
1556400339808567306,1556371868348825602,0.18400529,6788
1565009561467109377,1564959538700324864,-0.013381988,11926
1565172535934828544,1564959538700324864,-0.12331061,50782
1589683570209169408,1589679374734794754,0.22630708,1000
1589684563789455361,1589679374734794754,-0.055956356,1237
1592296067550281728,1592292528648491008,-0.20766146,844
1551583186156548096,1551578036071534592,-0.08280436,1228
1453148814378881026,1453141792266850304,-0.12217386,1674
1448688602456596484,1448665476909789189,0.099377744,5513
1463534577419382784,1463527855531470854,-0.010252149,1603
1463531002035277827,1463527855531470854,0.029741546,750
1519329975106646016,1517563857639727105,0.2406611,421075
1588517006512300034,1588490160853123072,0.08927212,6401
1622974516665237505,1622298120829734914,0.0939875,161265
1501010876651892736,1500878291988791304,0.14671023,31611
1521485434194432007,1521473438065598465,0.06222028,2861
1528839827365384192,1528787078955159552,-0.12464126,12576
1528859445958090752,1528810055398699008,-0.12144877,11776
1594749263921250304,1594362739035869185,0.08001867,92155
1594555527652155395,1594362739035869185,0.1464495,45964
1388163945383464961,1387599899932434437,0.07384851,134479
1389190267752927233,1387565454386925575,0.16472153,387386
1587111770296123396,1586826423758725123,-0.08364462,68032
1587541304308801538,1587530288657502208,0.050103232,2626
1563315611916464128,1563237850115878917,-0.033811305,18540
1508801274929729542,1508427684623306759,0.08343854,89071
1508868519802331142,1508427684623306759,0.17864016,105104
1435628646958604292,1435627985730772995,-0.010250755,157
1620635726957404160,1620485392603680768,0.11100923,35842
1624548579569442818,1624528947365937155,0.0959851,4681
1520374174455373825,1518963899495817216,0.13883573,336236
1592314513214537728,1592137786643320832,0.105079465,42135
1602140325035724805,1601823583654715393,0.30691937,75517
1457913622890364929,1456614916425670665,0.088983595,309636
1463202969579630599,1463173631828238355,0.085787624,6995
1588295890493579264,1588190351394734084,0.018086517,25163
1594462664389959680,1594303151716601856,0.19819406,38031
1625220933685223425,1625197775687192589,-0.13846327,5521
1402434933218496512,1402321777200611336,-0.10690737,26978
1402417121485852679,1402321777200611336,-0.04978401,22732
1605181357147258880,1604906808040194048,0.09756854,65458
1605602569178456064,1605357381902385152,0.13903019,58457
1606675448506753024,1606359647585042432,0.41112432,75293
1606745376278876160,1606359647585042432,0.08212482,91965
1607528789604458497,1607390791713931265,0.20164452,32901
1607539868493570052,1607204320973582336,0.27189106,80000
1608942092650270720,1608870661698502658,0.14117128,17031
1609228331114807296,1608874888164691970,0.26286274,84267
1611527659472691206,1611135455218614274,0.034328964,93509
1613551643194179584,1613300862558044169,0.28741562,59791
1623171287269928960,1618915379937509377,0.5747788,1014687
1623291395145453568,1616104417081659396,0.5748202,1713509
1623772422401925126,1597220972536516608,0.54938066,6330359
1446672816494059521,1446575389212495872,0.060706127,23228
1505332308584370181,1504946279121666056,0.18182561,92036
1505758615298265088,1505600273082982403,0.137927,37752
1506954816597237763,1506044887061336064,0.17340504,216944
1507123911925899264,1507068625584377864,0.03600191,13182
1565901600970997761,1565472607012618249,-0.0010131166,102280
1565730041434103810,1565472607012618249,0.13101858,61377
1623146628713521165,1622813667480981504,0.48405874,79384
1622971745715232771,1622813667480981504,0.47640544,37689
1354973744956133381,1354900958942175233,-0.060290996,17353
1577874411239411713,1577645032005406722,0.06485308,54688
1578557041899339777,1578420819104960512,0.49933496,32478
1608029614336782336,1607836971761602574,0.21955691,45930
1359000172303384577,1351609095267213317,0.1371393,1762170
1379943404046536706,1379897501931728896,0.17267399,10944
1375212133231718401,1375206613682958337,-0.07304358,1316
1442118582310248457,1441782091432218625,0.066923,80225
1466298504213630977,1466102904805228545,0.09641197,46634
1444359886851112961,1444309822137151488,-0.089290276,11936
1399418935720611841,1399086008143056902,0.28166875,79376
1530316383505895424,1530281803751337985,0.22263476,8245
1602531431640715265,1599065289441759233,0.16176428,826393
1597717368960073731,1597705311959232512,-0.057718094,2875
1597711155790692352,1597705311959232512,0.27095306,1394
1621843535304466435,1621678364896694272,0.43420866,39379
