id,created_at,updated_at,post_id,prolific_id,session_id,condition,label
220,2024-10-15 18:12:02.786661+00:00,2024-10-15 18:12:02.786748+00:00,2680,639611cf1d89fe7abe73b6f9,670eb000e80b1aed5c035e7e,no label,3
221,2024-10-15 18:12:06.417559+00:00,2024-10-15 18:12:06.417656+00:00,2599,5bd212acb966600001c12376,670eafacc55710ab3241ed0b,label,5
222,2024-10-15 18:12:13.035721+00:00,2024-10-15 18:12:13.035835+00:00,2227,564d4918b48dec0005b51a1d,670eb0458cc653fcbf4b0e33,no label,6
223,2024-10-15 18:12:15.238533+00:00,2024-10-15 18:12:15.238629+00:00,2490,62878aaca0be0ca1e7a3e553,670eaeabc124c83abdd0b3eb,no label,4
224,2024-10-15 18:12:29.624153+00:00,2024-10-15 18:12:29.624335+00:00,2556,66652abd6bc4cc27e645538e,670eb02d489cadae8e78ec44,no label,4
225,2024-10-15 18:12:29.956471+00:00,2024-10-15 18:12:29.956563+00:00,2762,5dd7df0541fb3f77aee1a608,670eafaef6ac5b5c9669c62d,no label,6
226,2024-10-15 18:12:36.355172+00:00,2024-10-15 18:12:36.355259+00:00,2534,66709d5de1ed04d2139acb78,670eb044c209666eda21c05c,no label,5
227,2024-10-15 18:12:38.850154+00:00,2024-10-15 18:12:38.850227+00:00,2145,5ef11899b242da1e73a5b1e4,670eb0223927e9c0ce6e6886,no label,3
228,2024-10-15 18:12:44.064847+00:00,2024-10-15 18:12:44.064931+00:00,2397,662a602682165705134cca0a,670eb059e03ada30403d0a14,no label,2
229,2024-10-15 18:12:56.277880+00:00,2024-10-15 18:12:56.277972+00:00,2165,65e3573918e580e20c6a9628,670eb0633af21ab61a369f08,label,7
230,2024-10-15 18:12:57.543665+00:00,2024-10-15 18:12:57.543753+00:00,2877,65031f68de6e940396216f8a,670eb04b85ba361bc033457c,label,3
231,2024-10-15 18:12:57.595156+00:00,2024-10-15 18:12:57.595234+00:00,2232,5f57c697f9f7d02d07909dbb,670eb04806c83452407c7ef1,no label,5
